ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
7911,7911R,Y7Z8A-9B1C2-D3E4F-6A16C,A03ED-E3EBF-8B636,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A03ED-E3EBF-8B636.png
7912,7912R,Y7Z8A-9B1C2-D3E4F-6F950,4CDBC-8B998-B8CA0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4CDBC-8B998-B8CA0.png
7913,7913R,Y7Z8A-9B1C2-D3E4F-75134,ABDF3-6E684-4E2E1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABDF3-6E684-4E2E1.png
7914,7914R,Y7Z8A-9B1C2-D3E4F-7A918,3C794-CE96C-CC94D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3C794-CE96C-CC94D.png
7915,7915R,Y7Z8A-9B1C2-D3E4F-800FC,15EFF-77640-FC4FD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_15EFF-77640-FC4FD.png
7916,7916R,Y7Z8A-9B1C2-D3E4F-858E0,FEECA-83E3B-6CEBF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FEECA-83E3B-6CEBF.png
7917,7917R,Y7Z8A-9B1C2-D3E4F-8B0C4,BBDDF-C47C4-69AAB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BBDDF-C47C4-69AAB.png
7918,7918R,Y7Z8A-9B1C2-D3E4F-908A8,ABA2A-D1EFC-F371C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABA2A-D1EFC-F371C.png
7919,7919R,Y7Z8A-9B1C2-D3E4F-9608C,E8DB0-F6B15-66AFD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E8DB0-F6B15-66AFD.png
7920,7920R,Y7Z8A-9B1C2-D3E4F-9B870,B6AF9-DF5E7-E8D9F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B6AF9-DF5E7-E8D9F.png
7921,7921R,Y7Z8A-9B1C2-D3E4F-A1054,62CEF-B08EA-EB796,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_62CEF-B08EA-EB796.png
7922,7922R,Y7Z8A-9B1C2-D3E4F-A6838,ED5A3-BF98E-B48DD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ED5A3-BF98E-B48DD.png
7923,7923R,Y7Z8A-9B1C2-D3E4F-AC01C,0AAFE-7D7DF-99FDB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0AAFE-7D7DF-99FDB.png
7924,7924R,Y7Z8A-9B1C2-D3E4F-B1800,9FFFE-EDB73-1D8E2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9FFFE-EDB73-1D8E2.png
7925,7925R,Y7Z8A-9B1C2-D3E4F-B6FE4,3EB54-04C68-DF79B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3EB54-04C68-DF79B.png
7926,7926R,Y7Z8A-9B1C2-D3E4F-BC7C8,F6CDA-5DCE2-EC341,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F6CDA-5DCE2-EC341.png
7927,7927R,Y7Z8A-9B1C2-D3E4F-C1FAC,04BF0-FD7BF-40F46,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_04BF0-FD7BF-40F46.png
7928,7928R,Y7Z8A-9B1C2-D3E4F-C7790,E6BE8-D7D2C-E9458,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E6BE8-D7D2C-E9458.png
7929,7929R,Y7Z8A-9B1C2-D3E4F-CCF74,C27AD-EF97C-6BFC7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C27AD-EF97C-6BFC7.png
7930,7930R,Y7Z8A-9B1C2-D3E4F-D2758,F39A8-8B179-6ADA7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F39A8-8B179-6ADA7.png
7931,7931R,Y7Z8A-9B1C2-D3E4F-D7F3C,DF1DA-BA4B0-BB9AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DF1DA-BA4B0-BB9AA.png
7932,7932R,Y7Z8A-9B1C2-D3E4F-DD720,61EDA-523BC-CCF9E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_61EDA-523BC-CCF9E.png
7933,7933R,Y7Z8A-9B1C2-D3E4F-E2F04,D7ECB-1FC4F-FBDBB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D7ECB-1FC4F-FBDBB.png
7934,7934R,Y7Z8A-9B1C2-D3E4F-E86E8,FCD63-EF61C-1ACAD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FCD63-EF61C-1ACAD.png
7935,7935R,Y7Z8A-9B1C2-D3E4F-EDECC,6F1A3-A06F4-B4EDD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6F1A3-A06F4-B4EDD.png
7936,7936R,Y7Z8A-9B1C2-D3E4F-F36B0,1E014-3E175-BF6FE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1E014-3E175-BF6FE.png
7937,7937R,Y7Z8A-9B1C2-D3E4F-F8E94,E75CB-FFEEA-8B470,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E75CB-FFEEA-8B470.png
7938,7938R,Y7Z8A-9B1C2-D3E4F-FE678,E7AEC-B4E3B-864CE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E7AEC-B4E3B-864CE.png
7939,7939R,Y7Z8A-9B1C2-D3E4F-03E5C,F90F7-EEB39-5055B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F90F7-EEB39-5055B.png
7940,7940R,Y7Z8A-9B1C2-D3E4F-09640,FEEE2-BDE11-5CD25,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FEEE2-BDE11-5CD25.png
7941,7941R,Y7Z8A-9B1C2-D3E4F-0EE24,FC960-4CB51-76DBF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FC960-4CB51-76DBF.png
7942,7942R,Y7Z8A-9B1C2-D3E4F-14608,7D7DC-F7D5A-A4A1E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7D7DC-F7D5A-A4A1E.png
7943,7943R,Y7Z8A-9B1C2-D3E4F-19DEC,FD24C-0D7FF-C6D8B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FD24C-0D7FF-C6D8B.png
7944,7944R,Y7Z8A-9B1C2-D3E4F-1F5D0,EDF70-D74E8-D4B87,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EDF70-D74E8-D4B87.png
7945,7945R,Y7Z8A-9B1C2-D3E4F-24DB4,E9C31-1D1CD-BCC1D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E9C31-1D1CD-BCC1D.png
7946,7946R,Y7Z8A-9B1C2-D3E4F-2A598,CE1A3-A9A4E-F0D44,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CE1A3-A9A4E-F0D44.png
7947,7947R,Y7Z8A-9B1C2-D3E4F-2FD7C,B07F9-27B5E-B8E4B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B07F9-27B5E-B8E4B.png
7948,7948R,Y7Z8A-9B1C2-D3E4F-35560,D3BF7-9D112-F7E8D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D3BF7-9D112-F7E8D.png
7949,7949R,Y7Z8A-9B1C2-D3E4F-3AD44,BD52B-8E0BF-AAD1A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BD52B-8E0BF-AAD1A.png
7950,7950R,Y7Z8A-9B1C2-D3E4F-40528,3F869-DD3DA-DC94A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3F869-DD3DA-DC94A.png
7951,7951R,Y7Z8A-9B1C2-D3E4F-45D0C,C0C1C-D2DB0-BDBAA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C0C1C-D2DB0-BDBAA.png
7952,7952R,Y7Z8A-9B1C2-D3E4F-4B4F0,FDFFC-0355B-2FA00,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FDFFC-0355B-2FA00.png
7953,7953R,Y7Z8A-9B1C2-D3E4F-50CD4,814C7-10C6D-CC21D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_814C7-10C6D-CC21D.png
7954,7954R,Y7Z8A-9B1C2-D3E4F-564B8,EF7C6-C830D-A3AFF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EF7C6-C830D-A3AFF.png
7955,7955R,Y7Z8A-9B1C2-D3E4F-5BC9C,EAF9A-20D07-20A9A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EAF9A-20D07-20A9A.png
7956,7956R,Y7Z8A-9B1C2-D3E4F-61480,FFD46-F605C-CACFF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FFD46-F605C-CACFF.png
7957,7957R,Y7Z8A-9B1C2-D3E4F-66C64,CBCEE-A3A4C-E9F68,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBCEE-A3A4C-E9F68.png
7958,7958R,Y7Z8A-9B1C2-D3E4F-6C448,DDF8B-241A9-B8AF8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DDF8B-241A9-B8AF8.png
7959,7959R,Y7Z8A-9B1C2-D3E4F-71C2C,510F7-A2D7B-2D3AB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_510F7-A2D7B-2D3AB.png
7960,7960R,Y7Z8A-9B1C2-D3E4F-77410,FABB1-8C930-52066,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FABB1-8C930-52066.png
7961,7961R,Y7Z8A-9B1C2-D3E4F-7CBF4,DE151-CB71A-F64BA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DE151-CB71A-F64BA.png
7962,7962R,Y7Z8A-9B1C2-D3E4F-823D8,F186E-F2B03-5EEF1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F186E-F2B03-5EEF1.png
7963,7963R,Y7Z8A-9B1C2-D3E4F-87BBC,9FB69-1DBAD-DAFFD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9FB69-1DBAD-DAFFD.png
7964,7964R,Y7Z8A-9B1C2-D3E4F-8D3A0,37ACF-250EF-B9D18,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_37ACF-250EF-B9D18.png
7965,7965R,Y7Z8A-9B1C2-D3E4F-92B84,FF1FC-9CC34-EEDDB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FF1FC-9CC34-EEDDB.png
7966,7966R,Y7Z8A-9B1C2-D3E4F-98368,1BBAA-78972-BB467,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1BBAA-78972-BB467.png
7967,7967R,Y7Z8A-9B1C2-D3E4F-9DB4C,BFEA5-A6134-A70FF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BFEA5-A6134-A70FF.png
7968,7968R,Y7Z8A-9B1C2-D3E4F-A3330,BF89D-B2D32-A2921,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BF89D-B2D32-A2921.png
7969,7969R,Y7Z8A-9B1C2-D3E4F-A8B14,37EA6-DDD3C-FA01B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_37EA6-DDD3C-FA01B.png
7970,7970R,Y7Z8A-9B1C2-D3E4F-AE2F8,87C2D-4393B-EDA51,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_87C2D-4393B-EDA51.png
7971,7971R,Y7Z8A-9B1C2-D3E4F-B3ADC,5C3BA-C9DA4-ED09C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5C3BA-C9DA4-ED09C.png
7972,7972R,Y7Z8A-9B1C2-D3E4F-B92C0,B5E5E-DFC5E-5AEB5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B5E5E-DFC5E-5AEB5.png
7973,7973R,Y7Z8A-9B1C2-D3E4F-BEAA4,DFAEC-7EAB7-80525,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFAEC-7EAB7-80525.png
7974,7974R,Y7Z8A-9B1C2-D3E4F-C4288,C3EB9-E83F2-BF904,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C3EB9-E83F2-BF904.png
7975,7975R,Y7Z8A-9B1C2-D3E4F-C9A6C,ED6FB-E4FDF-E111E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ED6FB-E4FDF-E111E.png
7976,7976R,Y7Z8A-9B1C2-D3E4F-CF250,2B18E-ED66F-5FE7B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2B18E-ED66F-5FE7B.png
7977,7977R,Y7Z8A-9B1C2-D3E4F-D4A34,7A523-BEEA6-AE0FE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7A523-BEEA6-AE0FE.png
7978,7978R,Y7Z8A-9B1C2-D3E4F-DA218,D2EDC-9A5C5-A3AE8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D2EDC-9A5C5-A3AE8.png
7979,7979R,Y7Z8A-9B1C2-D3E4F-DF9FC,FDDBA-6755C-7F279,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FDDBA-6755C-7F279.png
7980,7980R,Y7Z8A-9B1C2-D3E4F-E51E0,CF9F7-8CD5E-BFFC1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CF9F7-8CD5E-BFFC1.png
7981,7981R,Y7Z8A-9B1C2-D3E4F-EA9C4,B0E21-FD64D-CD5E5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B0E21-FD64D-CD5E5.png
7982,7982R,Y7Z8A-9B1C2-D3E4F-F01A8,BCFBC-A3B5F-F5ADD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCFBC-A3B5F-F5ADD.png
7983,7983R,Y7Z8A-9B1C2-D3E4F-F598C,F93DD-3C2DE-5B403,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F93DD-3C2DE-5B403.png
7984,7984R,Y7Z8A-9B1C2-D3E4F-FB170,CBF8E-CA232-270E1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBF8E-CA232-270E1.png
7985,7985R,Y7Z8A-9B1C2-D3E4F-00954,D36DA-8BCD3-4AAEE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D36DA-8BCD3-4AAEE.png
7986,7986R,Y7Z8A-9B1C2-D3E4F-06138,DB542-DCA3A-ACDD5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DB542-DCA3A-ACDD5.png
7987,7987R,Y7Z8A-9B1C2-D3E4F-0B91C,90FBB-FDBEC-A090E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_90FBB-FDBEC-A090E.png
7988,7988R,Y7Z8A-9B1C2-D3E4F-11100,70A7C-FCDC5-EEC39,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_70A7C-FCDC5-EEC39.png
7989,7989R,Y7Z8A-9B1C2-D3E4F-168E4,4C784-CF0AF-5FE01,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4C784-CF0AF-5FE01.png
7990,7990R,Y7Z8A-9B1C2-D3E4F-1C0C8,40E76-6EBB4-1CE0F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_40E76-6EBB4-1CE0F.png
7991,7991R,Y7Z8A-9B1C2-D3E4F-318AC,CBD7E-DBC14-4AADD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBD7E-DBC14-4AADD.png
7992,7992R,Y7Z8A-9B1C2-D3E4F-27090,41D74-C8DFA-41E0D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_41D74-C8DFA-41E0D.png
7993,7993R,Y7Z8A-9B1C2-D3E4F-2C874,BCEAA-0CADB-CFB17,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCEAA-0CADB-CFB17.png
7994,7994R,Y7Z8A-9B1C2-D3E4F-32058,3732A-A12C3-6BC8B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3732A-A12C3-6BC8B.png
7995,7995R,Y7Z8A-9B1C2-D3E4F-3783C,A5B54-77F9C-83B72,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A5B54-77F9C-83B72.png
7996,7996R,Y7Z8A-9B1C2-D3E4F-3D020,6767B-0F14E-8EC04,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6767B-0F14E-8EC04.png
7997,7997R,Y7Z8A-9B1C2-D3E4F-42804,3DCB1-4C743-673E9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3DCB1-4C743-673E9.png
7998,7998R,Y7Z8A-9B1C2-D3E4F-47FE8,EFDB3-CDEF3-FFFD4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EFDB3-CDEF3-FFFD4.png
7999,7999R,Y7Z8A-9B1C2-D3E4F-4D7CC,D079E-A768A-BAAED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D079E-A768A-BAAED.png
8000,8000R,Y7Z8A-9B1C2-D3E4F-52FB0,1F60E-683BE-C6495,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1F60E-683BE-C6495.png
8001,8001R,G5H6I-7J8K9-L1M2N-58794,5E284-7D8BE-F1D0D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5E284-7D8BE-F1D0D.png
8002,8002R,G5H6I-7J8K9-L1M2N-5DF78,93EC9-E87EF-2CE6F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_93EC9-E87EF-2CE6F.png
8003,8003R,G5H6I-7J8K9-L1M2N-6375C,ABDDD-2DDBA-61CE7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABDDD-2DDBA-61CE7.png
8004,8004R,G5H6I-7J8K9-L1M2N-68F40,FBABF-F11ED-E84B3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FBABF-F11ED-E84B3.png
8005,8005R,G5H6I-7J8K9-L1M2N-6E724,E9B73-09B87-57B4F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E9B73-09B87-57B4F.png
8006,8006R,G5H6I-7J8K9-L1M2N-73F08,EBECF-ECA1F-88FDC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBECF-ECA1F-88FDC.png
8007,8007R,G5H6I-7J8K9-L1M2N-796EC,E8F4E-F18B7-1D5CF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E8F4E-F18B7-1D5CF.png
8008,8008R,G5H6I-7J8K9-L1M2N-7EED0,A0340-3B8A9-9EACA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A0340-3B8A9-9EACA.png
8009,8009R,G5H6I-7J8K9-L1M2N-846B4,0DEA0-FEFB6-A76E7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0DEA0-FEFB6-A76E7.png
8010,8010R,G5H6I-7J8K9-L1M2N-89E98,D8CFB-454D8-DC33D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D8CFB-454D8-DC33D.png
8011,8011R,G5H6I-7J8K9-L1M2N-8F67C,8BFCA-F92F9-5B768,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8BFCA-F92F9-5B768.png
8012,8012R,G5H6I-7J8K9-L1M2N-94E60,A1DEB-1FDA5-B0B54,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A1DEB-1FDA5-B0B54.png
8013,8013R,G5H6I-7J8K9-L1M2N-9A644,46FF3-BBADB-220D9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_46FF3-BBADB-220D9.png
8014,8014R,G5H6I-7J8K9-L1M2N-9FE28,D42EF-BD7DB-2B18F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D42EF-BD7DB-2B18F.png
8015,8015R,G5H6I-7J8K9-L1M2N-A560C,9FDFC-5D8AD-CACDC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9FDFC-5D8AD-CACDC.png
8016,8016R,G5H6I-7J8K9-L1M2N-AADF0,265A3-BE8D3-C63EA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_265A3-BE8D3-C63EA.png
8017,8017R,G5H6I-7J8K9-L1M2N-B05D4,FE32A-EFDB7-CD946,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FE32A-EFDB7-CD946.png
8018,8018R,G5H6I-7J8K9-L1M2N-B5DB8,BCC1A-1B128-70DDC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCC1A-1B128-70DDC.png
8019,8019R,G5H6I-7J8K9-L1M2N-BB59C,9B9BF-B099A-EAA5C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9B9BF-B099A-EAA5C.png
8020,8020R,G5H6I-7J8K9-L1M2N-C0D80,6E5C2-CED47-74CC1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6E5C2-CED47-74CC1.png
8021,8021R,G5H6I-7J8K9-L1M2N-C6564,BCDC5-49848-CDAFB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCDC5-49848-CDAFB.png
8022,8022R,G5H6I-7J8K9-L1M2N-CBD48,EDDBF-70BC9-CDCBC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EDDBF-70BC9-CDCBC.png
8023,8023R,G5H6I-7J8K9-L1M2N-D152C,D54AC-8CABC-39F27,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D54AC-8CABC-39F27.png
8024,8024R,G5H6I-7J8K9-L1M2N-D6D10,EBDA1-CECC4-0BD28,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBDA1-CECC4-0BD28.png
8025,8025R,G5H6I-7J8K9-L1M2N-DC4F4,EEADB-ABC78-BE8AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EEADB-ABC78-BE8AA.png
8026,8026R,G5H6I-7J8K9-L1M2N-E1CD8,FDCCA-A0F3C-DAFA9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FDCCA-A0F3C-DAFA9.png
8027,8027R,G5H6I-7J8K9-L1M2N-E74BC,57227-32BC1-BEC02,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_57227-32BC1-BEC02.png
8028,8028R,G5H6I-7J8K9-L1M2N-ECCA0,96BBA-08FD9-BF7A8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_96BBA-08FD9-BF7A8.png
8029,8029R,G5H6I-7J8K9-L1M2N-F2484,98DAF-CAD20-ED02B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_98DAF-CAD20-ED02B.png
8030,8030R,G5H6I-7J8K9-L1M2N-F7C68,4B9FD-90B1B-B76C7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4B9FD-90B1B-B76C7.png
8031,8031R,G5H6I-7J8K9-L1M2N-FD44C,D9DBB-69363-7CCAF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D9DBB-69363-7CCAF.png
8032,8032R,G5H6I-7J8K9-L1M2N-02C30,A8BDE-E8F6F-ACDFB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A8BDE-E8F6F-ACDFB.png
8033,8033R,G5H6I-7J8K9-L1M2N-08414,CD5D6-DBFDA-F3C27,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CD5D6-DBFDA-F3C27.png
8034,8034R,G5H6I-7J8K9-L1M2N-0DBF8,F3FFF-CCEA7-0EA1F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F3FFF-CCEA7-0EA1F.png
8035,8035R,G5H6I-7J8K9-L1M2N-133DC,9DEDB-AE1FB-BD07B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9DEDB-AE1FB-BD07B.png
8036,8036R,G5H6I-7J8K9-L1M2N-18BC0,B9201-4FDA4-8DED4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B9201-4FDA4-8DED4.png
8037,8037R,G5H6I-7J8K9-L1M2N-1E3A4,CEABE-BD4FD-D9CE2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CEABE-BD4FD-D9CE2.png
8038,8038R,G5H6I-7J8K9-L1M2N-23B88,EF6FE-FCCBE-1BD2D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EF6FE-FCCBE-1BD2D.png
8039,8039R,G5H6I-7J8K9-L1M2N-2936C,EE565-A938E-564F9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EE565-A938E-564F9.png
8040,8040R,G5H6I-7J8K9-L1M2N-2EB50,636F2-E034D-48776,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_636F2-E034D-48776.png
8041,8041R,G5H6I-7J8K9-L1M2N-34334,90A9F-F7814-9C75F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_90A9F-F7814-9C75F.png
8042,8042R,G5H6I-7J8K9-L1M2N-39B18,47BC1-7EAAD-4055C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_47BC1-7EAAD-4055C.png
8043,8043R,G5H6I-7J8K9-L1M2N-3F2FC,CD05C-9EEE3-BFB54,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CD05C-9EEE3-BFB54.png
8044,8044R,G5H6I-7J8K9-L1M2N-44AE0,4EF6A-85E5E-962CC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4EF6A-85E5E-962CC.png
8045,8045R,G5H6I-7J8K9-L1M2N-4A2C4,4E456-3F4D9-ECC1D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4E456-3F4D9-ECC1D.png
8046,8046R,G5H6I-7J8K9-L1M2N-4FAA8,1DA3D-8BEBC-EF0BF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1DA3D-8BEBC-EF0BF.png
8047,8047R,G5H6I-7J8K9-L1M2N-5528C,5B5FA-6B51E-8F2AF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5B5FA-6B51E-8F2AF.png
8048,8048R,G5H6I-7J8K9-L1M2N-5AA70,48B10-34C18-DDF6E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_48B10-34C18-DDF6E.png
8049,8049R,G5H6I-7J8K9-L1M2N-60254,ACCA8-FBC93-C6E5F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ACCA8-FBC93-C6E5F.png
8050,8050R,G5H6I-7J8K9-L1M2N-65A38,EC83E-D9ED6-A6404,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EC83E-D9ED6-A6404.png
8051,8051R,G5H6I-7J8K9-L1M2N-6B21C,0B59D-CEE5A-7DEA9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0B59D-CEE5A-7DEA9.png
8052,8052R,G5H6I-7J8K9-L1M2N-70A00,FA4AD-1E2FC-755D3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FA4AD-1E2FC-755D3.png
8053,8053R,G5H6I-7J8K9-L1M2N-761E4,E5BAC-93DCA-F48C8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E5BAC-93DCA-F48C8.png
8054,8054R,G5H6I-7J8K9-L1M2N-7B9C8,9E8BD-FEC02-F6C7E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9E8BD-FEC02-F6C7E.png
8055,8055R,G5H6I-7J8K9-L1M2N-811AC,02EC4-C7DAA-E2442,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_02EC4-C7DAA-E2442.png
8056,8056R,G5H6I-7J8K9-L1M2N-86990,ACCCC-8B0DE-DE39B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ACCCC-8B0DE-DE39B.png
